,consumer_c,broker_c,resourceRequestTime_c,resourceRequestTimeDelta_c,resourceRequestedTime_c,resourceRequestedTimeDelta_c,provider_c,token_c,tags_c,priority_c,resourceRespondedTime_c,resourceRespondedTimeDelta_c,offloadTaskTime_c,offloadTaskTimeDelta_c,offloadedTaskTime_c,offloadedTaskTimeDelta_c,executionTime_c,resultReturnedTime_c,resultReturnedTimeDelta_c,totalTime_c,networkTime_c,consumer_b,resourceRequestTime_b,resourceRequestTimeDelta_b,provider_b,benchmark_b,token_b,tags_b,priority_b,assignResourceTime_b,assignResourceTimeDelta_b,resourceRespondedTime_b,resourceRespondedTimeDelta_b,totalTime_b,networkTime_b,networkTime
0,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621028437,0,1678621028512,74,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,dhzax2,cloud,0,1678621028554,43,1678621028651,96,1678621028679,28,5,1678621029152,474,715,102,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621028513,0,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,731,dhzax2,cloud,0,1678621028516,3,1678621028558,42,45,42,144
1,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621036530,0,1678621036535,4,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,idap5y,cloud,0,1678621036537,2,1678621036984,447,1678621037189,205,3,1678621037221,33,691,209,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621036534,0,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,359,idap5y,cloud,0,1678621036534,0,1678621036543,8,8,8,217
2,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621044535,0,1678621044539,3,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,88g4nw,cloud,0,1678621044542,3,1678621044988,446,1678621045188,200,0,1678621045214,27,679,203,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621044538,0,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,272,88g4nw,cloud,0,1678621044539,0,1678621044546,7,7,7,210
3,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621052543,0,1678621052544,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,khrz0b,cloud,0,1678621052545,2,1678621052993,447,1678621053195,203,0,1678621053218,22,674,203,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621052544,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,418,khrz0b,cloud,0,1678621052544,0,1678621052547,2,2,2,205
4,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621060541,0,1678621060548,6,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,wtofo1,cloud,0,1678621060555,7,1678621061001,446,1678621061191,190,0,1678621061224,34,683,196,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621060548,0,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,359,wtofo1,cloud,0,1678621060548,0,1678621060556,8,8,8,204
5,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621068548,0,1678621068553,4,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,93gmu7,cloud,0,1678621068556,4,1678621068682,126,1678621068710,27,0,1678621068743,34,195,31,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621068552,0,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,731,93gmu7,cloud,0,1678621068553,0,1678621068567,14,14,14,45
6,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621076550,0,1678621076553,2,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,li2m9o,cloud,0,1678621076556,3,1678621076640,84,1678621076671,31,0,1678621076756,86,206,33,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621076553,0,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,731,li2m9o,cloud,0,1678621076553,0,1678621076559,5,5,5,38
7,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621085606,0,1678621085607,1,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,r35pm1,cloud,0,1678621085608,0,1678621085686,79,1678621085711,25,0,1678621085728,17,122,26,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621085607,0,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,731,r35pm1,cloud,0,1678621085607,0,1678621085608,0,0,0,26
8,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621092555,0,1678621092559,3,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,rxn4dn,cloud,0,1678621092560,1,1678621093001,442,1678621093188,186,0,1678621093205,17,649,189,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621092558,0,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,347,rxn4dn,cloud,0,1678621092558,0,1678621092561,3,3,3,192
9,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621100558,0,1678621100559,0,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,wjrywn,cloud,0,1678621100560,2,1678621101002,442,1678621101188,186,0,1678621101222,34,664,186,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621100559,0,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,347,wjrywn,cloud,0,1678621100559,0,1678621100562,3,3,3,189
10,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621109574,0,1678621109575,1,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,1s9dj2,cloud,0,1678621109577,1,1678621110024,448,1678621110216,191,0,1678621110231,15,656,192,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621109575,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,418,1s9dj2,cloud,0,1678621109576,0,1678621109577,1,1,1,193
11,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621117578,0,1678621117579,0,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,b62gut,cloud,0,1678621117579,1,1678621117666,86,1678621117695,29,0,1678621117708,14,130,29,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621117578,0,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,826,b62gut,cloud,0,1678621117579,0,1678621117580,1,1,1,30
12,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621124569,0,1678621124574,4,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,gvw8k7,cloud,0,1678621124579,5,1678621125026,447,1678621125219,194,0,1678621125243,24,674,198,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621124574,0,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,272,gvw8k7,cloud,0,1678621124574,0,1678621124582,8,8,8,206
13,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621132578,0,1678621132586,7,edcdea2914578a11b02c88adddd5e81994ad36501fb5d56b7e98bfff33bf10ae,s6cw7a,cloud,0,1678621132597,11,1678621133037,441,1678621133224,186,0,1678621133243,19,664,193,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621132586,0,edcdea2914578a11b02c88adddd5e81994ad36501fb5d56b7e98bfff33bf10ae,387,s6cw7a,cloud,0,1678621132586,0,1678621132597,11,11,11,204
14,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621140570,0,1678621140574,3,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,qhfxed,cloud,0,1678621140579,5,1678621141389,810,1678621141705,316,1,1678621141787,82,1216,319,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621140573,0,a1230d999843682759ad31476e0b6918b07aace78b5460e60885fad94320a35c,634,qhfxed,cloud,0,1678621140573,0,1678621140582,9,9,9,328
15,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621148573,0,1678621148577,3,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,vu9hdy,cloud,0,1678621148577,1,1678621149023,446,1678621149213,190,0,1678621149239,26,666,193,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621148575,0,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,359,vu9hdy,cloud,0,1678621148575,0,1678621148578,3,3,3,196
16,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621157745,0,1678621157746,0,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,81e6ph,cloud,0,1678621157747,1,1678621158193,446,1678621158383,190,0,1678621158402,19,656,190,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621157746,0,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,359,81e6ph,cloud,0,1678621157746,0,1678621157747,1,1,1,191
17,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621164579,0,1678621164581,2,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,v2i5d2,cloud,0,1678621164588,6,1678621164717,129,1678621164742,26,0,1678621164773,31,194,28,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621164581,0,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,731,v2i5d2,cloud,0,1678621164581,0,1678621164588,7,7,7,35
18,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621172584,0,1678621172585,0,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,3ayh7q,cloud,0,1678621172587,2,1678621173033,446,1678621173224,191,0,1678621173234,10,649,191,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621172585,0,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,272,3ayh7q,cloud,0,1678621172586,0,1678621172588,3,3,3,194
19,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621180592,0,1678621180593,1,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,k4a1dq,cloud,0,1678621180596,2,1678621181038,442,1678621181224,187,0,1678621181243,18,650,188,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621180593,0,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,347,k4a1dq,cloud,0,1678621180595,1,1678621180597,2,3,2,190
20,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621189606,0,1678621189607,1,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,zx6hxz,cloud,0,1678621189608,1,1678621189714,106,1678621189746,32,0,1678621189786,40,180,33,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621189607,0,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,731,zx6hxz,cloud,0,1678621189607,0,1678621189608,0,0,0,33
21,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621196598,0,1678621196601,2,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,311lhl,cloud,0,1678621196605,4,1678621196689,84,1678621196721,32,0,1678621196749,28,150,34,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621196601,0,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,731,311lhl,cloud,0,1678621196601,0,1678621196606,5,5,5,39
22,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621204604,0,1678621204608,3,c53edbefe56b3025f5e8f2fec9443e23e85a6fc4b72cde1d7317c76d22597b74,6dot2e,cloud,0,1678621204611,3,1678621204707,96,1678621204783,76,0,1678621204786,4,182,79,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621204608,0,c53edbefe56b3025f5e8f2fec9443e23e85a6fc4b72cde1d7317c76d22597b74,783,6dot2e,cloud,0,1678621204608,0,1678621204611,3,3,3,82
23,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621212652,0,1678621212655,3,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,psagqc,cloud,0,1678621212656,1,1678621213098,442,1678621213284,186,0,1678621213294,10,642,189,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621212655,0,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,347,psagqc,cloud,0,1678621212655,0,1678621212659,4,4,4,193
24,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621220612,0,1678621220615,2,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,phk7n3,cloud,0,1678621220616,1,1678621221062,447,1678621221259,197,0,1678621221268,8,655,199,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621220614,0,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,359,phk7n3,cloud,0,1678621220615,0,1678621220617,3,3,3,202
25,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621228613,0,1678621228615,1,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,9jeifv,cloud,0,1678621228619,4,1678621228747,129,1678621228789,42,0,1678621228803,14,190,43,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621228615,0,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,731,9jeifv,cloud,0,1678621228615,0,1678621228621,5,5,5,48
26,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621236615,0,1678621236618,3,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,8dpb67,cloud,0,1678621236619,1,1678621237066,447,1678621237261,194,0,1678621237274,14,659,197,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621236617,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,418,8dpb67,cloud,0,1678621236617,0,1678621236622,5,5,5,202
27,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621244618,0,1678621244622,4,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,x8k1ha,cloud,0,1678621244623,1,1678621245066,442,1678621245252,186,0,1678621245266,15,648,190,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621244621,0,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,347,x8k1ha,cloud,0,1678621244622,0,1678621244627,5,5,5,195
28,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621252620,0,1678621252626,6,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,lhtz7u,cloud,0,1678621252626,0,1678621253072,445,1678621253265,194,0,1678621253271,6,651,200,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621252621,0,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,359,lhtz7u,cloud,0,1678621252622,0,1678621252627,5,5,5,205
29,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621260619,0,1678621260624,5,edcdea2914578a11b02c88adddd5e81994ad36501fb5d56b7e98bfff33bf10ae,nh5p8m,cloud,0,1678621260627,3,1678621261068,441,1678621261254,185,0,1678621261269,16,650,190,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621260624,0,edcdea2914578a11b02c88adddd5e81994ad36501fb5d56b7e98bfff33bf10ae,387,nh5p8m,cloud,0,1678621260625,0,1678621260629,4,4,4,194
30,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621268625,0,1678621268629,3,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,eiqcye,cloud,0,1678621268629,0,1678621269076,447,1678621269274,198,0,1678621269279,5,653,201,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621268627,0,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,272,eiqcye,cloud,0,1678621268627,0,1678621268631,4,4,4,205
31,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621276772,0,1678621276772,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,8n22mc,cloud,0,1678621276773,1,1678621277221,447,1678621277412,191,0,1678621277420,8,647,191,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621276773,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,418,8n22mc,cloud,0,1678621276773,0,1678621276774,1,1,1,192
32,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621284626,0,1678621284627,0,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,gmqx1t,cloud,0,1678621284628,1,1678621285069,441,1678621285255,186,0,1678621285266,12,640,186,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621284627,0,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,347,gmqx1t,cloud,0,1678621284627,0,1678621284628,0,0,0,186
33,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621292626,0,1678621292628,1,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,qe4opi,cloud,0,1678621292629,1,1678621293071,442,1678621293257,186,0,1678621293266,9,639,187,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621292628,0,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,347,qe4opi,cloud,0,1678621292628,0,1678621292630,1,1,1,188
34,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621300630,0,1678621300638,7,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,qshyxe,cloud,0,1678621300643,5,1678621301082,439,1678621301265,183,0,1678621301277,12,646,190,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621300633,0,d2475dac2796550c78ee74b0a35a2ec4bd476190a5101c654e7aef31b3feaff8,328,qshyxe,cloud,0,1678621300633,0,1678621300643,9,9,9,199
35,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621308638,0,1678621308643,5,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,z2bddc,cloud,0,1678621308648,4,1678621309094,446,1678621309288,195,0,1678621309294,6,656,200,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621308643,0,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,359,z2bddc,cloud,0,1678621308643,0,1678621308650,6,6,6,206
36,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678621316634,0,1678621316638,4,c53edbefe56b3025f5e8f2fec9443e23e85a6fc4b72cde1d7317c76d22597b74,70gndb,cloud,0,1678621316638,0,1678621316783,144,1678621316824,42,0,1678621316856,32,222,46,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678621316636,0,c53edbefe56b3025f5e8f2fec9443e23e85a6fc4b72cde1d7317c76d22597b74,783,70gndb,cloud,0,1678621316636,0,1678621316640,4,4,4,50
